h0 [SinglePointCrossover,BitFlipMutation] 4006
h1 [SinglePointCrossover,LoopMoveOperator] 4011
h2 [SinglePointCrossover,LocalMoveOperator] 3965
h3 [SinglePointCrossover,SegmentMutation] 3956
h4 [SinglePointCrossover,OppositeMoveOperator] 4095
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4186
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3929
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4053
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4057
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3949
h10 [MultiPointsCrossover,BitFlipMutation] 4033
h11 [MultiPointsCrossover,LoopMoveOperator] 4058
h12 [MultiPointsCrossover,LocalMoveOperator] 4028
h13 [MultiPointsCrossover,SegmentMutation] 3942
h14 [MultiPointsCrossover,OppositeMoveOperator] 4032
