h0 [SinglePointCrossover,BitFlipMutation] 1988
h1 [SinglePointCrossover,LoopMoveOperator] 1967
h2 [SinglePointCrossover,LocalMoveOperator] 2068
h3 [SinglePointCrossover,SegmentMutation] 1911
h4 [SinglePointCrossover,OppositeMoveOperator] 1955
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1958
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2060
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1978
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1984
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2030
h10 [MultiPointsCrossover,BitFlipMutation] 1972
h11 [MultiPointsCrossover,LoopMoveOperator] 1948
h12 [MultiPointsCrossover,LocalMoveOperator] 1945
h13 [MultiPointsCrossover,SegmentMutation] 2012
h14 [MultiPointsCrossover,OppositeMoveOperator] 1974
