h0 [SinglePointCrossover,BitFlipMutation] 4003
h1 [SinglePointCrossover,LoopMoveOperator] 3968
h2 [SinglePointCrossover,LocalMoveOperator] 4013
h3 [SinglePointCrossover,SegmentMutation] 4079
h4 [SinglePointCrossover,OppositeMoveOperator] 4052
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3996
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4033
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4033
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4063
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3993
h10 [MultiPointsCrossover,BitFlipMutation] 3890
h11 [MultiPointsCrossover,LoopMoveOperator] 4091
h12 [MultiPointsCrossover,LocalMoveOperator] 3993
h13 [MultiPointsCrossover,SegmentMutation] 4031
h14 [MultiPointsCrossover,OppositeMoveOperator] 3962
