h0 [SinglePointCrossover,BitFlipMutation] 2001
h1 [SinglePointCrossover,LoopMoveOperator] 2051
h2 [SinglePointCrossover,LocalMoveOperator] 2005
h3 [SinglePointCrossover,SegmentMutation] 1990
h4 [SinglePointCrossover,OppositeMoveOperator] 2051
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1974
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1968
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1950
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2034
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1972
h10 [MultiPointsCrossover,BitFlipMutation] 1992
h11 [MultiPointsCrossover,LoopMoveOperator] 2029
h12 [MultiPointsCrossover,LocalMoveOperator] 1948
h13 [MultiPointsCrossover,SegmentMutation] 1928
h14 [MultiPointsCrossover,OppositeMoveOperator] 1957
