h0 [SinglePointCrossover,BitFlipMutation] 1953
h1 [SinglePointCrossover,LoopMoveOperator] 1945
h2 [SinglePointCrossover,LocalMoveOperator] 1929
h3 [SinglePointCrossover,SegmentMutation] 2001
h4 [SinglePointCrossover,OppositeMoveOperator] 2035
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2021
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1922
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2033
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1959
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1935
h10 [MultiPointsCrossover,BitFlipMutation] 1997
h11 [MultiPointsCrossover,LoopMoveOperator] 1963
h12 [MultiPointsCrossover,LocalMoveOperator] 2017
h13 [MultiPointsCrossover,SegmentMutation] 1961
h14 [MultiPointsCrossover,OppositeMoveOperator] 2029
