h0 [SinglePointCrossover,BitFlipMutation] 2045
h1 [SinglePointCrossover,LoopMoveOperator] 1947
h2 [SinglePointCrossover,LocalMoveOperator] 1983
h3 [SinglePointCrossover,SegmentMutation] 2019
h4 [SinglePointCrossover,OppositeMoveOperator] 2001
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2059
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1973
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1916
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1901
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2018
h10 [MultiPointsCrossover,BitFlipMutation] 1972
h11 [MultiPointsCrossover,LoopMoveOperator] 1978
h12 [MultiPointsCrossover,LocalMoveOperator] 1946
h13 [MultiPointsCrossover,SegmentMutation] 2021
h14 [MultiPointsCrossover,OppositeMoveOperator] 2021
