h0 [SinglePointCrossover,BitFlipMutation] 4103
h1 [SinglePointCrossover,LoopMoveOperator] 4002
h2 [SinglePointCrossover,LocalMoveOperator] 3962
h3 [SinglePointCrossover,SegmentMutation] 4057
h4 [SinglePointCrossover,OppositeMoveOperator] 3891
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3972
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3993
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4014
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3941
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3970
h10 [MultiPointsCrossover,BitFlipMutation] 3931
h11 [MultiPointsCrossover,LoopMoveOperator] 3956
h12 [MultiPointsCrossover,LocalMoveOperator] 3927
h13 [MultiPointsCrossover,SegmentMutation] 3970
h14 [MultiPointsCrossover,OppositeMoveOperator] 3811
