h0 [SinglePointCrossover,BitFlipMutation] 1952
h1 [SinglePointCrossover,LoopMoveOperator] 2030
h2 [SinglePointCrossover,LocalMoveOperator] 1997
h3 [SinglePointCrossover,SegmentMutation] 2012
h4 [SinglePointCrossover,OppositeMoveOperator] 2007
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1942
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1983
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2003
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1940
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1925
h10 [MultiPointsCrossover,BitFlipMutation] 1983
h11 [MultiPointsCrossover,LoopMoveOperator] 2045
h12 [MultiPointsCrossover,LocalMoveOperator] 1930
h13 [MultiPointsCrossover,SegmentMutation] 1976
h14 [MultiPointsCrossover,OppositeMoveOperator] 1975
