h0 [SinglePointCrossover,BitFlipMutation] 4093
h1 [SinglePointCrossover,LoopMoveOperator] 4021
h2 [SinglePointCrossover,LocalMoveOperator] 4050
h3 [SinglePointCrossover,SegmentMutation] 3981
h4 [SinglePointCrossover,OppositeMoveOperator] 4039
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3917
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3934
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4039
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4053
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4026
h10 [MultiPointsCrossover,BitFlipMutation] 4045
h11 [MultiPointsCrossover,LoopMoveOperator] 4022
h12 [MultiPointsCrossover,LocalMoveOperator] 3919
h13 [MultiPointsCrossover,SegmentMutation] 3958
h14 [MultiPointsCrossover,OppositeMoveOperator] 3903
