h0 [SinglePointCrossover,BitFlipMutation] 2009
h1 [SinglePointCrossover,LoopMoveOperator] 1989
h2 [SinglePointCrossover,LocalMoveOperator] 1997
h3 [SinglePointCrossover,SegmentMutation] 1940
h4 [SinglePointCrossover,OppositeMoveOperator] 2002
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2042
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2063
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2014
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1971
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1903
h10 [MultiPointsCrossover,BitFlipMutation] 2050
h11 [MultiPointsCrossover,LoopMoveOperator] 1960
h12 [MultiPointsCrossover,LocalMoveOperator] 1959
h13 [MultiPointsCrossover,SegmentMutation] 1985
h14 [MultiPointsCrossover,OppositeMoveOperator] 1966
