h0 [SinglePointCrossover,BitFlipMutation] 1945
h1 [SinglePointCrossover,LoopMoveOperator] 2005
h2 [SinglePointCrossover,LocalMoveOperator] 1950
h3 [SinglePointCrossover,SegmentMutation] 2032
h4 [SinglePointCrossover,OppositeMoveOperator] 1960
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1980
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1915
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1978
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1928
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2014
h10 [MultiPointsCrossover,BitFlipMutation] 1924
h11 [MultiPointsCrossover,LoopMoveOperator] 2013
h12 [MultiPointsCrossover,LocalMoveOperator] 1943
h13 [MultiPointsCrossover,SegmentMutation] 1926
h14 [MultiPointsCrossover,OppositeMoveOperator] 1987
