h0 [SinglePointCrossover,BitFlipMutation] 1946
h1 [SinglePointCrossover,LoopMoveOperator] 2067
h2 [SinglePointCrossover,LocalMoveOperator] 1946
h3 [SinglePointCrossover,SegmentMutation] 1928
h4 [SinglePointCrossover,OppositeMoveOperator] 2005
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1976
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2033
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1975
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2000
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1964
h10 [MultiPointsCrossover,BitFlipMutation] 1987
h11 [MultiPointsCrossover,LoopMoveOperator] 1968
h12 [MultiPointsCrossover,LocalMoveOperator] 2028
h13 [MultiPointsCrossover,SegmentMutation] 1927
h14 [MultiPointsCrossover,OppositeMoveOperator] 2000
