h0 [SinglePointCrossover,BitFlipMutation] 3923
h1 [SinglePointCrossover,LoopMoveOperator] 4012
h2 [SinglePointCrossover,LocalMoveOperator] 3855
h3 [SinglePointCrossover,SegmentMutation] 3963
h4 [SinglePointCrossover,OppositeMoveOperator] 3955
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4059
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3882
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4004
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3975
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3927
h10 [MultiPointsCrossover,BitFlipMutation] 3968
h11 [MultiPointsCrossover,LoopMoveOperator] 3972
h12 [MultiPointsCrossover,LocalMoveOperator] 3917
h13 [MultiPointsCrossover,SegmentMutation] 3975
h14 [MultiPointsCrossover,OppositeMoveOperator] 4013
