h0 [SinglePointCrossover,BitFlipMutation] 2000
h1 [SinglePointCrossover,LoopMoveOperator] 2031
h2 [SinglePointCrossover,LocalMoveOperator] 1991
h3 [SinglePointCrossover,SegmentMutation] 1904
h4 [SinglePointCrossover,OppositeMoveOperator] 1997
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2020
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1909
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1999
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2037
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2001
h10 [MultiPointsCrossover,BitFlipMutation] 2015
h11 [MultiPointsCrossover,LoopMoveOperator] 2024
h12 [MultiPointsCrossover,LocalMoveOperator] 1908
h13 [MultiPointsCrossover,SegmentMutation] 1968
h14 [MultiPointsCrossover,OppositeMoveOperator] 1946
