h0 [SinglePointCrossover,BitFlipMutation] 2018
h1 [SinglePointCrossover,LoopMoveOperator] 2013
h2 [SinglePointCrossover,LocalMoveOperator] 1962
h3 [SinglePointCrossover,SegmentMutation] 1952
h4 [SinglePointCrossover,OppositeMoveOperator] 1924
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1984
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1971
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1968
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1998
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2039
h10 [MultiPointsCrossover,BitFlipMutation] 1983
h11 [MultiPointsCrossover,LoopMoveOperator] 1977
h12 [MultiPointsCrossover,LocalMoveOperator] 2003
h13 [MultiPointsCrossover,SegmentMutation] 1977
h14 [MultiPointsCrossover,OppositeMoveOperator] 1931
