h0 [SinglePointCrossover,BitFlipMutation] 1966
h1 [SinglePointCrossover,LoopMoveOperator] 1946
h2 [SinglePointCrossover,LocalMoveOperator] 1987
h3 [SinglePointCrossover,SegmentMutation] 1919
h4 [SinglePointCrossover,OppositeMoveOperator] 1964
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2035
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1946
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1959
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1993
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2045
h10 [MultiPointsCrossover,BitFlipMutation] 2041
h11 [MultiPointsCrossover,LoopMoveOperator] 2008
h12 [MultiPointsCrossover,LocalMoveOperator] 2057
h13 [MultiPointsCrossover,SegmentMutation] 1918
h14 [MultiPointsCrossover,OppositeMoveOperator] 2066
