h0 [SinglePointCrossover,BitFlipMutation] 3993
h1 [SinglePointCrossover,LoopMoveOperator] 4054
h2 [SinglePointCrossover,LocalMoveOperator] 3971
h3 [SinglePointCrossover,SegmentMutation] 4082
h4 [SinglePointCrossover,OppositeMoveOperator] 4117
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3981
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3922
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3895
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3865
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4078
h10 [MultiPointsCrossover,BitFlipMutation] 3967
h11 [MultiPointsCrossover,LoopMoveOperator] 3905
h12 [MultiPointsCrossover,LocalMoveOperator] 4034
h13 [MultiPointsCrossover,SegmentMutation] 4024
h14 [MultiPointsCrossover,OppositeMoveOperator] 4112
