h0 [SinglePointCrossover,BitFlipMutation] 1939
h1 [SinglePointCrossover,LoopMoveOperator] 1966
h2 [SinglePointCrossover,LocalMoveOperator] 1977
h3 [SinglePointCrossover,SegmentMutation] 1927
h4 [SinglePointCrossover,OppositeMoveOperator] 2031
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1943
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2055
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2043
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1983
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1991
h10 [MultiPointsCrossover,BitFlipMutation] 2016
h11 [MultiPointsCrossover,LoopMoveOperator] 1901
h12 [MultiPointsCrossover,LocalMoveOperator] 2023
h13 [MultiPointsCrossover,SegmentMutation] 1981
h14 [MultiPointsCrossover,OppositeMoveOperator] 2024
