h0 [SinglePointCrossover,BitFlipMutation] 1950
h1 [SinglePointCrossover,LoopMoveOperator] 2004
h2 [SinglePointCrossover,LocalMoveOperator] 1942
h3 [SinglePointCrossover,SegmentMutation] 2013
h4 [SinglePointCrossover,OppositeMoveOperator] 2008
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1970
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1967
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1979
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1939
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1997
h10 [MultiPointsCrossover,BitFlipMutation] 2000
h11 [MultiPointsCrossover,LoopMoveOperator] 2029
h12 [MultiPointsCrossover,LocalMoveOperator] 1973
h13 [MultiPointsCrossover,SegmentMutation] 1912
h14 [MultiPointsCrossover,OppositeMoveOperator] 2017
