h0 [SinglePointCrossover,BitFlipMutation] 1914
h1 [SinglePointCrossover,LoopMoveOperator] 1954
h2 [SinglePointCrossover,LocalMoveOperator] 1989
h3 [SinglePointCrossover,SegmentMutation] 1979
h4 [SinglePointCrossover,OppositeMoveOperator] 2029
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1935
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1991
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2020
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1941
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1962
h10 [MultiPointsCrossover,BitFlipMutation] 1903
h11 [MultiPointsCrossover,LoopMoveOperator] 2000
h12 [MultiPointsCrossover,LocalMoveOperator] 2056
h13 [MultiPointsCrossover,SegmentMutation] 2020
h14 [MultiPointsCrossover,OppositeMoveOperator] 2007
