h0 [SinglePointCrossover,BitFlipMutation] 3934
h1 [SinglePointCrossover,LoopMoveOperator] 3870
h2 [SinglePointCrossover,LocalMoveOperator] 4038
h3 [SinglePointCrossover,SegmentMutation] 3895
h4 [SinglePointCrossover,OppositeMoveOperator] 4035
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4006
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3941
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3891
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4049
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3958
h10 [MultiPointsCrossover,BitFlipMutation] 3976
h11 [MultiPointsCrossover,LoopMoveOperator] 3963
h12 [MultiPointsCrossover,LocalMoveOperator] 3951
h13 [MultiPointsCrossover,SegmentMutation] 4001
h14 [MultiPointsCrossover,OppositeMoveOperator] 3992
