h0 [SinglePointCrossover,BitFlipMutation] 2023
h1 [SinglePointCrossover,LoopMoveOperator] 1938
h2 [SinglePointCrossover,LocalMoveOperator] 1993
h3 [SinglePointCrossover,SegmentMutation] 1987
h4 [SinglePointCrossover,OppositeMoveOperator] 1907
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1963
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1962
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1999
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1986
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1959
h10 [MultiPointsCrossover,BitFlipMutation] 1896
h11 [MultiPointsCrossover,LoopMoveOperator] 1990
h12 [MultiPointsCrossover,LocalMoveOperator] 1947
h13 [MultiPointsCrossover,SegmentMutation] 1980
h14 [MultiPointsCrossover,OppositeMoveOperator] 1970
