h0 [SinglePointCrossover,BitFlipMutation] 4080
h1 [SinglePointCrossover,LoopMoveOperator] 4046
h2 [SinglePointCrossover,LocalMoveOperator] 4032
h3 [SinglePointCrossover,SegmentMutation] 4069
h4 [SinglePointCrossover,OppositeMoveOperator] 3949
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4005
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4018
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4022
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4012
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3825
h10 [MultiPointsCrossover,BitFlipMutation] 4011
h11 [MultiPointsCrossover,LoopMoveOperator] 4037
h12 [MultiPointsCrossover,LocalMoveOperator] 3958
h13 [MultiPointsCrossover,SegmentMutation] 4122
h14 [MultiPointsCrossover,OppositeMoveOperator] 4014
