h0 [SinglePointCrossover,BitFlipMutation] 3919
h1 [SinglePointCrossover,LoopMoveOperator] 3952
h2 [SinglePointCrossover,LocalMoveOperator] 3975
h3 [SinglePointCrossover,SegmentMutation] 4010
h4 [SinglePointCrossover,OppositeMoveOperator] 4093
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3937
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3952
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4067
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3966
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4110
h10 [MultiPointsCrossover,BitFlipMutation] 4112
h11 [MultiPointsCrossover,LoopMoveOperator] 3970
h12 [MultiPointsCrossover,LocalMoveOperator] 4007
h13 [MultiPointsCrossover,SegmentMutation] 3964
h14 [MultiPointsCrossover,OppositeMoveOperator] 3966
