h0 [SinglePointCrossover,BitFlipMutation] 4065
h1 [SinglePointCrossover,LoopMoveOperator] 3961
h2 [SinglePointCrossover,LocalMoveOperator] 4029
h3 [SinglePointCrossover,SegmentMutation] 3945
h4 [SinglePointCrossover,OppositeMoveOperator] 4035
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3942
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4056
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3936
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4107
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3923
h10 [MultiPointsCrossover,BitFlipMutation] 3943
h11 [MultiPointsCrossover,LoopMoveOperator] 4000
h12 [MultiPointsCrossover,LocalMoveOperator] 4021
h13 [MultiPointsCrossover,SegmentMutation] 4011
h14 [MultiPointsCrossover,OppositeMoveOperator] 4026
