h0 [SinglePointCrossover,BitFlipMutation] 1953
h1 [SinglePointCrossover,LoopMoveOperator] 2003
h2 [SinglePointCrossover,LocalMoveOperator] 1994
h3 [SinglePointCrossover,SegmentMutation] 2023
h4 [SinglePointCrossover,OppositeMoveOperator] 1985
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2041
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2003
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1925
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2024
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1984
h10 [MultiPointsCrossover,BitFlipMutation] 1914
h11 [MultiPointsCrossover,LoopMoveOperator] 1955
h12 [MultiPointsCrossover,LocalMoveOperator] 2067
h13 [MultiPointsCrossover,SegmentMutation] 1988
h14 [MultiPointsCrossover,OppositeMoveOperator] 1941
