h0 [SinglePointCrossover,BitFlipMutation] 2019
h1 [SinglePointCrossover,LoopMoveOperator] 2034
h2 [SinglePointCrossover,LocalMoveOperator] 2027
h3 [SinglePointCrossover,SegmentMutation] 2003
h4 [SinglePointCrossover,OppositeMoveOperator] 2017
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1951
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1971
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1954
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1943
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2028
h10 [MultiPointsCrossover,BitFlipMutation] 1962
h11 [MultiPointsCrossover,LoopMoveOperator] 1921
h12 [MultiPointsCrossover,LocalMoveOperator] 1984
h13 [MultiPointsCrossover,SegmentMutation] 2027
h14 [MultiPointsCrossover,OppositeMoveOperator] 1959
