h0 [SinglePointCrossover,BitFlipMutation] 3904
h1 [SinglePointCrossover,LoopMoveOperator] 4034
h2 [SinglePointCrossover,LocalMoveOperator] 4097
h3 [SinglePointCrossover,SegmentMutation] 3999
h4 [SinglePointCrossover,OppositeMoveOperator] 3993
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3941
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4072
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4023
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3990
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4080
h10 [MultiPointsCrossover,BitFlipMutation] 3956
h11 [MultiPointsCrossover,LoopMoveOperator] 4004
h12 [MultiPointsCrossover,LocalMoveOperator] 4017
h13 [MultiPointsCrossover,SegmentMutation] 4012
h14 [MultiPointsCrossover,OppositeMoveOperator] 4078
