h0 [SinglePointCrossover,BitFlipMutation] 2038
h1 [SinglePointCrossover,LoopMoveOperator] 1983
h2 [SinglePointCrossover,LocalMoveOperator] 1961
h3 [SinglePointCrossover,SegmentMutation] 2093
h4 [SinglePointCrossover,OppositeMoveOperator] 2021
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1956
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2037
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1927
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1959
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2003
h10 [MultiPointsCrossover,BitFlipMutation] 2044
h11 [MultiPointsCrossover,LoopMoveOperator] 1907
h12 [MultiPointsCrossover,LocalMoveOperator] 1945
h13 [MultiPointsCrossover,SegmentMutation] 1958
h14 [MultiPointsCrossover,OppositeMoveOperator] 1968
