h0 [SinglePointCrossover,BitFlipMutation] 4036
h1 [SinglePointCrossover,LoopMoveOperator] 4033
h2 [SinglePointCrossover,LocalMoveOperator] 4037
h3 [SinglePointCrossover,SegmentMutation] 3969
h4 [SinglePointCrossover,OppositeMoveOperator] 3919
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4066
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4015
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3936
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4057
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3935
h10 [MultiPointsCrossover,BitFlipMutation] 4041
h11 [MultiPointsCrossover,LoopMoveOperator] 4069
h12 [MultiPointsCrossover,LocalMoveOperator] 4052
h13 [MultiPointsCrossover,SegmentMutation] 3920
h14 [MultiPointsCrossover,OppositeMoveOperator] 3915
