h0 [SinglePointCrossover,BitFlipMutation] 3937
h1 [SinglePointCrossover,LoopMoveOperator] 4043
h2 [SinglePointCrossover,LocalMoveOperator] 4059
h3 [SinglePointCrossover,SegmentMutation] 4042
h4 [SinglePointCrossover,OppositeMoveOperator] 3945
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4072
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3950
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3989
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4012
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4029
h10 [MultiPointsCrossover,BitFlipMutation] 4013
h11 [MultiPointsCrossover,LoopMoveOperator] 3918
h12 [MultiPointsCrossover,LocalMoveOperator] 4036
h13 [MultiPointsCrossover,SegmentMutation] 4033
h14 [MultiPointsCrossover,OppositeMoveOperator] 3922
