h0 [SinglePointCrossover,BitFlipMutation] 1973
h1 [SinglePointCrossover,LoopMoveOperator] 1963
h2 [SinglePointCrossover,LocalMoveOperator] 2021
h3 [SinglePointCrossover,SegmentMutation] 1999
h4 [SinglePointCrossover,OppositeMoveOperator] 1917
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1995
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1936
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2041
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1981
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1947
h10 [MultiPointsCrossover,BitFlipMutation] 1958
h11 [MultiPointsCrossover,LoopMoveOperator] 2037
h12 [MultiPointsCrossover,LocalMoveOperator] 2010
h13 [MultiPointsCrossover,SegmentMutation] 1945
h14 [MultiPointsCrossover,OppositeMoveOperator] 1977
