h0 [SinglePointCrossover,BitFlipMutation] 3976
h1 [SinglePointCrossover,LoopMoveOperator] 4002
h2 [SinglePointCrossover,LocalMoveOperator] 3951
h3 [SinglePointCrossover,SegmentMutation] 4050
h4 [SinglePointCrossover,OppositeMoveOperator] 3817
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3965
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3973
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3805
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3962
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3943
h10 [MultiPointsCrossover,BitFlipMutation] 4058
h11 [MultiPointsCrossover,LoopMoveOperator] 3956
h12 [MultiPointsCrossover,LocalMoveOperator] 3960
h13 [MultiPointsCrossover,SegmentMutation] 4018
h14 [MultiPointsCrossover,OppositeMoveOperator] 3964
