h0 [SinglePointCrossover,BitFlipMutation] 4175
h1 [SinglePointCrossover,LoopMoveOperator] 4076
h2 [SinglePointCrossover,LocalMoveOperator] 4035
h3 [SinglePointCrossover,SegmentMutation] 3944
h4 [SinglePointCrossover,OppositeMoveOperator] 4070
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3945
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3921
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3909
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4003
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3931
h10 [MultiPointsCrossover,BitFlipMutation] 3953
h11 [MultiPointsCrossover,LoopMoveOperator] 3929
h12 [MultiPointsCrossover,LocalMoveOperator] 4018
h13 [MultiPointsCrossover,SegmentMutation] 4063
h14 [MultiPointsCrossover,OppositeMoveOperator] 4028
