h0 [SinglePointCrossover,BitFlipMutation] 4021
h1 [SinglePointCrossover,LoopMoveOperator] 4022
h2 [SinglePointCrossover,LocalMoveOperator] 4025
h3 [SinglePointCrossover,SegmentMutation] 3958
h4 [SinglePointCrossover,OppositeMoveOperator] 4020
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4026
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3997
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3949
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3952
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4037
h10 [MultiPointsCrossover,BitFlipMutation] 3967
h11 [MultiPointsCrossover,LoopMoveOperator] 3966
h12 [MultiPointsCrossover,LocalMoveOperator] 4103
h13 [MultiPointsCrossover,SegmentMutation] 3979
h14 [MultiPointsCrossover,OppositeMoveOperator] 3978
