h0 [SinglePointCrossover,BitFlipMutation] 1945
h1 [SinglePointCrossover,LoopMoveOperator] 2020
h2 [SinglePointCrossover,LocalMoveOperator] 1965
h3 [SinglePointCrossover,SegmentMutation] 1978
h4 [SinglePointCrossover,OppositeMoveOperator] 1945
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1896
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1932
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2086
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1975
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2006
h10 [MultiPointsCrossover,BitFlipMutation] 2090
h11 [MultiPointsCrossover,LoopMoveOperator] 1979
h12 [MultiPointsCrossover,LocalMoveOperator] 1992
h13 [MultiPointsCrossover,SegmentMutation] 1952
h14 [MultiPointsCrossover,OppositeMoveOperator] 2039
