h0 [SinglePointCrossover,BitFlipMutation] 4023
h1 [SinglePointCrossover,LoopMoveOperator] 3967
h2 [SinglePointCrossover,LocalMoveOperator] 4075
h3 [SinglePointCrossover,SegmentMutation] 4046
h4 [SinglePointCrossover,OppositeMoveOperator] 3799
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4066
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3952
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3954
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3980
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4115
h10 [MultiPointsCrossover,BitFlipMutation] 3982
h11 [MultiPointsCrossover,LoopMoveOperator] 3985
h12 [MultiPointsCrossover,LocalMoveOperator] 4133
h13 [MultiPointsCrossover,SegmentMutation] 4120
h14 [MultiPointsCrossover,OppositeMoveOperator] 4103
