h0 [SinglePointCrossover,BitFlipMutation] 4009
h1 [SinglePointCrossover,LoopMoveOperator] 3946
h2 [SinglePointCrossover,LocalMoveOperator] 4005
h3 [SinglePointCrossover,SegmentMutation] 3996
h4 [SinglePointCrossover,OppositeMoveOperator] 4129
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3950
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3880
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4067
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3998
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4010
h10 [MultiPointsCrossover,BitFlipMutation] 3992
h11 [MultiPointsCrossover,LoopMoveOperator] 3990
h12 [MultiPointsCrossover,LocalMoveOperator] 4064
h13 [MultiPointsCrossover,SegmentMutation] 3997
h14 [MultiPointsCrossover,OppositeMoveOperator] 3967
