h0 [SinglePointCrossover,BitFlipMutation] 1968
h1 [SinglePointCrossover,LoopMoveOperator] 1926
h2 [SinglePointCrossover,LocalMoveOperator] 1957
h3 [SinglePointCrossover,SegmentMutation] 1996
h4 [SinglePointCrossover,OppositeMoveOperator] 2003
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1953
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1969
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1979
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2029
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1932
h10 [MultiPointsCrossover,BitFlipMutation] 2022
h11 [MultiPointsCrossover,LoopMoveOperator] 1986
h12 [MultiPointsCrossover,LocalMoveOperator] 2011
h13 [MultiPointsCrossover,SegmentMutation] 2000
h14 [MultiPointsCrossover,OppositeMoveOperator] 1969
