h0 [SinglePointCrossover,BitFlipMutation] 1951
h1 [SinglePointCrossover,LoopMoveOperator] 1904
h2 [SinglePointCrossover,LocalMoveOperator] 1994
h3 [SinglePointCrossover,SegmentMutation] 1968
h4 [SinglePointCrossover,OppositeMoveOperator] 2132
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1964
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2048
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2020
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1975
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2013
h10 [MultiPointsCrossover,BitFlipMutation] 1990
h11 [MultiPointsCrossover,LoopMoveOperator] 1962
h12 [MultiPointsCrossover,LocalMoveOperator] 1964
h13 [MultiPointsCrossover,SegmentMutation] 1933
h14 [MultiPointsCrossover,OppositeMoveOperator] 1932
