h0 [SinglePointCrossover,BitFlipMutation] 1962
h1 [SinglePointCrossover,LoopMoveOperator] 2012
h2 [SinglePointCrossover,LocalMoveOperator] 1969
h3 [SinglePointCrossover,SegmentMutation] 1968
h4 [SinglePointCrossover,OppositeMoveOperator] 1936
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1924
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1956
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1875
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2012
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1941
h10 [MultiPointsCrossover,BitFlipMutation] 1938
h11 [MultiPointsCrossover,LoopMoveOperator] 1953
h12 [MultiPointsCrossover,LocalMoveOperator] 2006
h13 [MultiPointsCrossover,SegmentMutation] 2011
h14 [MultiPointsCrossover,OppositeMoveOperator] 2037
