h0 [SinglePointCrossover,BitFlipMutation] 1940
h1 [SinglePointCrossover,LoopMoveOperator] 2034
h2 [SinglePointCrossover,LocalMoveOperator] 1982
h3 [SinglePointCrossover,SegmentMutation] 1973
h4 [SinglePointCrossover,OppositeMoveOperator] 2062
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2011
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1941
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2033
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1973
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1891
h10 [MultiPointsCrossover,BitFlipMutation] 2031
h11 [MultiPointsCrossover,LoopMoveOperator] 1925
h12 [MultiPointsCrossover,LocalMoveOperator] 2017
h13 [MultiPointsCrossover,SegmentMutation] 2001
h14 [MultiPointsCrossover,OppositeMoveOperator] 1936
