h0 [SinglePointCrossover,BitFlipMutation] 4029
h1 [SinglePointCrossover,LoopMoveOperator] 3999
h2 [SinglePointCrossover,LocalMoveOperator] 4074
h3 [SinglePointCrossover,SegmentMutation] 4025
h4 [SinglePointCrossover,OppositeMoveOperator] 3942
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4139
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3990
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3980
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3948
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3985
h10 [MultiPointsCrossover,BitFlipMutation] 4006
h11 [MultiPointsCrossover,LoopMoveOperator] 4061
h12 [MultiPointsCrossover,LocalMoveOperator] 3867
h13 [MultiPointsCrossover,SegmentMutation] 3966
h14 [MultiPointsCrossover,OppositeMoveOperator] 3989
