h0 [SinglePointCrossover,BitFlipMutation] 3908
h1 [SinglePointCrossover,LoopMoveOperator] 3983
h2 [SinglePointCrossover,LocalMoveOperator] 4121
h3 [SinglePointCrossover,SegmentMutation] 4005
h4 [SinglePointCrossover,OppositeMoveOperator] 3974
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4062
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4028
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4031
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3982
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4032
h10 [MultiPointsCrossover,BitFlipMutation] 3901
h11 [MultiPointsCrossover,LoopMoveOperator] 4016
h12 [MultiPointsCrossover,LocalMoveOperator] 4009
h13 [MultiPointsCrossover,SegmentMutation] 4146
h14 [MultiPointsCrossover,OppositeMoveOperator] 4002
