h0 [SinglePointCrossover,BitFlipMutation] 4071
h1 [SinglePointCrossover,LoopMoveOperator] 3917
h2 [SinglePointCrossover,LocalMoveOperator] 3971
h3 [SinglePointCrossover,SegmentMutation] 4015
h4 [SinglePointCrossover,OppositeMoveOperator] 4133
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3993
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4043
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4053
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3986
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3910
h10 [MultiPointsCrossover,BitFlipMutation] 4075
h11 [MultiPointsCrossover,LoopMoveOperator] 4001
h12 [MultiPointsCrossover,LocalMoveOperator] 3957
h13 [MultiPointsCrossover,SegmentMutation] 3951
h14 [MultiPointsCrossover,OppositeMoveOperator] 3924
