h0 [SinglePointCrossover,BitFlipMutation] 2045
h1 [SinglePointCrossover,LoopMoveOperator] 1927
h2 [SinglePointCrossover,LocalMoveOperator] 1996
h3 [SinglePointCrossover,SegmentMutation] 1936
h4 [SinglePointCrossover,OppositeMoveOperator] 2068
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1951
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1907
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1995
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2048
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1993
h10 [MultiPointsCrossover,BitFlipMutation] 2026
h11 [MultiPointsCrossover,LoopMoveOperator] 1952
h12 [MultiPointsCrossover,LocalMoveOperator] 2005
h13 [MultiPointsCrossover,SegmentMutation] 1990
h14 [MultiPointsCrossover,OppositeMoveOperator] 1861
