h0 [SinglePointCrossover,BitFlipMutation] 1968
h1 [SinglePointCrossover,LoopMoveOperator] 2035
h2 [SinglePointCrossover,LocalMoveOperator] 2015
h3 [SinglePointCrossover,SegmentMutation] 1979
h4 [SinglePointCrossover,OppositeMoveOperator] 1977
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2003
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1993
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1989
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1951
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2031
h10 [MultiPointsCrossover,BitFlipMutation] 1917
h11 [MultiPointsCrossover,LoopMoveOperator] 2041
h12 [MultiPointsCrossover,LocalMoveOperator] 2018
h13 [MultiPointsCrossover,SegmentMutation] 1936
h14 [MultiPointsCrossover,OppositeMoveOperator] 1947
