h0 [SinglePointCrossover,BitFlipMutation] 1877
h1 [SinglePointCrossover,LoopMoveOperator] 2032
h2 [SinglePointCrossover,LocalMoveOperator] 1996
h3 [SinglePointCrossover,SegmentMutation] 2030
h4 [SinglePointCrossover,OppositeMoveOperator] 2105
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1999
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1952
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2009
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2097
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1976
h10 [MultiPointsCrossover,BitFlipMutation] 1870
h11 [MultiPointsCrossover,LoopMoveOperator] 2071
h12 [MultiPointsCrossover,LocalMoveOperator] 1914
h13 [MultiPointsCrossover,SegmentMutation] 1910
h14 [MultiPointsCrossover,OppositeMoveOperator] 1912
