h0 [SinglePointCrossover,BitFlipMutation] 1707
h1 [SinglePointCrossover,LoopMoveOperator] 1692
h2 [SinglePointCrossover,LocalMoveOperator] 1692
h3 [SinglePointCrossover,SegmentMutation] 1618
h4 [SinglePointCrossover,OppositeMoveOperator] 1672
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1695
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1648
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1656
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1655
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1647
h10 [MultiPointsCrossover,BitFlipMutation] 1635
h11 [MultiPointsCrossover,LoopMoveOperator] 1700
h12 [MultiPointsCrossover,LocalMoveOperator] 1678
h13 [MultiPointsCrossover,SegmentMutation] 1635
h14 [MultiPointsCrossover,OppositeMoveOperator] 1670
