h0 [SinglePointCrossover,BitFlipMutation] 2046
h1 [SinglePointCrossover,LoopMoveOperator] 1962
h2 [SinglePointCrossover,LocalMoveOperator] 1965
h3 [SinglePointCrossover,SegmentMutation] 2036
h4 [SinglePointCrossover,OppositeMoveOperator] 1894
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1982
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1925
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1995
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2007
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1977
h10 [MultiPointsCrossover,BitFlipMutation] 2028
h11 [MultiPointsCrossover,LoopMoveOperator] 1975
h12 [MultiPointsCrossover,LocalMoveOperator] 1987
h13 [MultiPointsCrossover,SegmentMutation] 1935
h14 [MultiPointsCrossover,OppositeMoveOperator] 1986
