h0 [SinglePointCrossover,BitFlipMutation] 1963
h1 [SinglePointCrossover,LoopMoveOperator] 2073
h2 [SinglePointCrossover,LocalMoveOperator] 1930
h3 [SinglePointCrossover,SegmentMutation] 1973
h4 [SinglePointCrossover,OppositeMoveOperator] 1998
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1984
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1928
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1933
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2016
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1905
h10 [MultiPointsCrossover,BitFlipMutation] 1971
h11 [MultiPointsCrossover,LoopMoveOperator] 1968
h12 [MultiPointsCrossover,LocalMoveOperator] 1998
h13 [MultiPointsCrossover,SegmentMutation] 1901
h14 [MultiPointsCrossover,OppositeMoveOperator] 1959
