h0 [SinglePointCrossover,BitFlipMutation] 1971
h1 [SinglePointCrossover,LoopMoveOperator] 1969
h2 [SinglePointCrossover,LocalMoveOperator] 2036
h3 [SinglePointCrossover,SegmentMutation] 1929
h4 [SinglePointCrossover,OppositeMoveOperator] 1970
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1961
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1913
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2021
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2051
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1954
h10 [MultiPointsCrossover,BitFlipMutation] 1982
h11 [MultiPointsCrossover,LoopMoveOperator] 1961
h12 [MultiPointsCrossover,LocalMoveOperator] 2033
h13 [MultiPointsCrossover,SegmentMutation] 1971
h14 [MultiPointsCrossover,OppositeMoveOperator] 2028
