h0 [SinglePointCrossover,BitFlipMutation] 4024
h1 [SinglePointCrossover,LoopMoveOperator] 4041
h2 [SinglePointCrossover,LocalMoveOperator] 4063
h3 [SinglePointCrossover,SegmentMutation] 3953
h4 [SinglePointCrossover,OppositeMoveOperator] 4001
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3918
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3996
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3997
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3969
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4098
h10 [MultiPointsCrossover,BitFlipMutation] 4087
h11 [MultiPointsCrossover,LoopMoveOperator] 3996
h12 [MultiPointsCrossover,LocalMoveOperator] 4068
h13 [MultiPointsCrossover,SegmentMutation] 4081
h14 [MultiPointsCrossover,OppositeMoveOperator] 4008
