h0 [SinglePointCrossover,BitFlipMutation] 4004
h1 [SinglePointCrossover,LoopMoveOperator] 3889
h2 [SinglePointCrossover,LocalMoveOperator] 4071
h3 [SinglePointCrossover,SegmentMutation] 4028
h4 [SinglePointCrossover,OppositeMoveOperator] 3880
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3972
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3991
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4008
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3956
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4044
h10 [MultiPointsCrossover,BitFlipMutation] 4012
h11 [MultiPointsCrossover,LoopMoveOperator] 4042
h12 [MultiPointsCrossover,LocalMoveOperator] 3964
h13 [MultiPointsCrossover,SegmentMutation] 4113
h14 [MultiPointsCrossover,OppositeMoveOperator] 4026
