h0 [SinglePointCrossover,BitFlipMutation] 2004
h1 [SinglePointCrossover,LoopMoveOperator] 1965
h2 [SinglePointCrossover,LocalMoveOperator] 2047
h3 [SinglePointCrossover,SegmentMutation] 1939
h4 [SinglePointCrossover,OppositeMoveOperator] 1943
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2023
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2010
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1967
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1952
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2027
h10 [MultiPointsCrossover,BitFlipMutation] 1924
h11 [MultiPointsCrossover,LoopMoveOperator] 1934
h12 [MultiPointsCrossover,LocalMoveOperator] 1990
h13 [MultiPointsCrossover,SegmentMutation] 2022
h14 [MultiPointsCrossover,OppositeMoveOperator] 2003
