h0 [SinglePointCrossover,BitFlipMutation] 1976
h1 [SinglePointCrossover,LoopMoveOperator] 2057
h2 [SinglePointCrossover,LocalMoveOperator] 1932
h3 [SinglePointCrossover,SegmentMutation] 1938
h4 [SinglePointCrossover,OppositeMoveOperator] 1975
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2025
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1999
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1998
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1981
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1995
h10 [MultiPointsCrossover,BitFlipMutation] 1959
h11 [MultiPointsCrossover,LoopMoveOperator] 1951
h12 [MultiPointsCrossover,LocalMoveOperator] 1995
h13 [MultiPointsCrossover,SegmentMutation] 1919
h14 [MultiPointsCrossover,OppositeMoveOperator] 2000
