h0 [SinglePointCrossover,BitFlipMutation] 1965
h1 [SinglePointCrossover,LoopMoveOperator] 2040
h2 [SinglePointCrossover,LocalMoveOperator] 1978
h3 [SinglePointCrossover,SegmentMutation] 1958
h4 [SinglePointCrossover,OppositeMoveOperator] 2027
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1980
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1955
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2037
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1976
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1987
h10 [MultiPointsCrossover,BitFlipMutation] 1954
h11 [MultiPointsCrossover,LoopMoveOperator] 1928
h12 [MultiPointsCrossover,LocalMoveOperator] 1986
h13 [MultiPointsCrossover,SegmentMutation] 1979
h14 [MultiPointsCrossover,OppositeMoveOperator] 2000
