h0 [SinglePointCrossover,BitFlipMutation] 3957
h1 [SinglePointCrossover,LoopMoveOperator] 4039
h2 [SinglePointCrossover,LocalMoveOperator] 3943
h3 [SinglePointCrossover,SegmentMutation] 4038
h4 [SinglePointCrossover,OppositeMoveOperator] 3967
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4010
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3974
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4056
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4063
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4009
h10 [MultiPointsCrossover,BitFlipMutation] 4055
h11 [MultiPointsCrossover,LoopMoveOperator] 3918
h12 [MultiPointsCrossover,LocalMoveOperator] 3978
h13 [MultiPointsCrossover,SegmentMutation] 3997
h14 [MultiPointsCrossover,OppositeMoveOperator] 3996
