h0 [SinglePointCrossover,BitFlipMutation] 1919
h1 [SinglePointCrossover,LoopMoveOperator] 1947
h2 [SinglePointCrossover,LocalMoveOperator] 2023
h3 [SinglePointCrossover,SegmentMutation] 2018
h4 [SinglePointCrossover,OppositeMoveOperator] 1976
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1944
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1965
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1955
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1959
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2032
h10 [MultiPointsCrossover,BitFlipMutation] 1983
h11 [MultiPointsCrossover,LoopMoveOperator] 1975
h12 [MultiPointsCrossover,LocalMoveOperator] 2041
h13 [MultiPointsCrossover,SegmentMutation] 2014
h14 [MultiPointsCrossover,OppositeMoveOperator] 2049
