h0 [SinglePointCrossover,BitFlipMutation] 4027
h1 [SinglePointCrossover,LoopMoveOperator] 4073
h2 [SinglePointCrossover,LocalMoveOperator] 4041
h3 [SinglePointCrossover,SegmentMutation] 3910
h4 [SinglePointCrossover,OppositeMoveOperator] 3996
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4006
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3949
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3998
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3839
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3968
h10 [MultiPointsCrossover,BitFlipMutation] 4019
h11 [MultiPointsCrossover,LoopMoveOperator] 3951
h12 [MultiPointsCrossover,LocalMoveOperator] 3944
h13 [MultiPointsCrossover,SegmentMutation] 3762
h14 [MultiPointsCrossover,OppositeMoveOperator] 4017
