h0 [SinglePointCrossover,BitFlipMutation] 1928
h1 [SinglePointCrossover,LoopMoveOperator] 1978
h2 [SinglePointCrossover,LocalMoveOperator] 2031
h3 [SinglePointCrossover,SegmentMutation] 1961
h4 [SinglePointCrossover,OppositeMoveOperator] 2037
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1878
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1970
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2055
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1972
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2040
h10 [MultiPointsCrossover,BitFlipMutation] 2076
h11 [MultiPointsCrossover,LoopMoveOperator] 1917
h12 [MultiPointsCrossover,LocalMoveOperator] 1959
h13 [MultiPointsCrossover,SegmentMutation] 1905
h14 [MultiPointsCrossover,OppositeMoveOperator] 1993
