h0 [SinglePointCrossover,BitFlipMutation] 1938
h1 [SinglePointCrossover,LoopMoveOperator] 1963
h2 [SinglePointCrossover,LocalMoveOperator] 2047
h3 [SinglePointCrossover,SegmentMutation] 1949
h4 [SinglePointCrossover,OppositeMoveOperator] 1992
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1919
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2020
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1993
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1942
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1979
h10 [MultiPointsCrossover,BitFlipMutation] 1941
h11 [MultiPointsCrossover,LoopMoveOperator] 1874
h12 [MultiPointsCrossover,LocalMoveOperator] 1982
h13 [MultiPointsCrossover,SegmentMutation] 1952
h14 [MultiPointsCrossover,OppositeMoveOperator] 2009
