h0 [SinglePointCrossover,BitFlipMutation] 2013
h1 [SinglePointCrossover,LoopMoveOperator] 1881
h2 [SinglePointCrossover,LocalMoveOperator] 1946
h3 [SinglePointCrossover,SegmentMutation] 1950
h4 [SinglePointCrossover,OppositeMoveOperator] 1990
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2004
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1974
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1949
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1963
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2008
h10 [MultiPointsCrossover,BitFlipMutation] 2046
h11 [MultiPointsCrossover,LoopMoveOperator] 2018
h12 [MultiPointsCrossover,LocalMoveOperator] 1949
h13 [MultiPointsCrossover,SegmentMutation] 1961
h14 [MultiPointsCrossover,OppositeMoveOperator] 2098
