h0 [SinglePointCrossover,BitFlipMutation] 1933
h1 [SinglePointCrossover,LoopMoveOperator] 2076
h2 [SinglePointCrossover,LocalMoveOperator] 1982
h3 [SinglePointCrossover,SegmentMutation] 2002
h4 [SinglePointCrossover,OppositeMoveOperator] 1999
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1984
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2039
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1885
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2008
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2107
h10 [MultiPointsCrossover,BitFlipMutation] 1906
h11 [MultiPointsCrossover,LoopMoveOperator] 1955
h12 [MultiPointsCrossover,LocalMoveOperator] 1970
h13 [MultiPointsCrossover,SegmentMutation] 2019
h14 [MultiPointsCrossover,OppositeMoveOperator] 1985
